station,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,vp,vp_source,vp_deficit,vp_deficit_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,mslp,mslp_source,metadata
66098,2015-12-23,   37.6,0, 22.7,25, 17.0,25, 17.5,25,  7.8,26,  4.6,25,  4.2,26,  4.6,25, 4.1,26, 16.5,42, 63.5,26, 90.4,26,  3.4,26,  4.1,26, 3.3,26, 4.7,26, 4.0,26,1019.8,25,""
66098,2015-12-24,    0.0,0, 23.8,25, 16.0,25, 16.4,25,  9.8,26,  5.6,25,  6.8,26,  5.6,25, 7.5,26, 31.2,42, 55.6,26, 90.3,26,  5.5,26,  6.3,26, 6.9,26, 7.7,26, 7.3,26,1020.2,25,""
66098,2015-12-25,    0.0,0, 25.2,25, 15.7,25, 15.2,25, 12.6,26,  6.3,25,  6.3,26,  6.3,25, 5.9,26, 25.0,42, 47.4,26, 85.3,26,  5.0,26,  6.1,26, 4.4,26, 7.2,26, 5.8,26,1018.8,25,""
66098,2015-12-26,    1.2,0, 26.3,25, 19.2,25, 20.5,25, 10.3,26,  6.4,25,  5.0,26,  6.4,25, 5.0,26, 18.8,42, 59.9,26, 92.2,26,  4.1,26,  4.9,26, 4.1,26, 5.7,26, 4.9,26,1009.7,25,""
66098,2015-12-27,   16.2,0, 20.8,25, 16.4,25, 14.7,25,  8.2,26,  5.1,25,  4.9,26,  5.1,25, 4.8,26, 20.7,42, 59.9,26, 78.9,26,  4.0,26,  4.8,26, 3.6,26, 5.7,26, 4.6,26,1016.7,25,""
66098,2015-12-28,    1.2,0, 21.1,25, 15.2,25, 14.9,25,  7.9,26,  6.1,25,  5.1,26,  6.1,25, 5.1,26, 22.4,42, 59.6,26, 86.3,26,  4.1,26,  4.8,26, 4.2,26, 5.7,26, 5.0,26,1023.8,25,""
66098,2015-12-29,    0.2,0, 23.0,25, 15.2,25, 13.2,25, 11.7,26,  6.1,25,  7.0,26,  6.1,25, 7.2,26, 31.1,42, 47.0,26, 76.5,26,  5.6,26,  6.7,26, 5.7,26, 8.3,26, 7.0,26,1022.7,25,""
66098,2015-12-30,    0.0,0, 23.7,25, 14.5,25, 14.4,25, 11.1,26,  7.4,25,  7.3,26,  7.4,25, 7.9,26, 33.2,42, 49.2,26, 87.3,26,  5.7,26,  6.7,26, 6.9,26, 8.4,26, 7.6,26,1020.0,25,""
66098,2015-12-31,    0.0,0, 25.9,25, 17.2,25, 17.7,25, 11.6,26,  5.6,25,  6.8,26,  5.6,25, 7.3,26, 29.3,42, 53.0,26, 90.2,26,  5.5,26,  6.5,26, 6.3,26, 7.8,26, 7.1,26,1019.5,25,""
66098,2016-01-01,    0.0,0, 25.2,25, 17.9,25, 16.5,25, 12.2,26,  6.4,25,  7.5,26,  6.4,25, 7.9,26, 31.8,42, 51.5,26, 80.5,26,  6.0,26,  7.0,26, 6.6,26, 8.7,26, 7.7,26,1016.5,25,""
66098,2016-01-02,    0.0,0, 24.0,25, 17.5,25, 16.7,25, 10.3,26,  7.2,25,  5.7,26,  7.2,25, 5.5,26, 22.9,42, 56.0,26, 83.6,26,  4.6,26,  5.5,26, 4.3,26, 6.5,26, 5.4,26,1013.5,25,""
66098,2016-01-03,    0.0,0, 23.5,25, 19.8,25, 17.5,25,  9.9,26,  6.1,25,  3.7,26,  6.1,25, 3.3,26, 11.6,42, 60.5,26, 75.8,26,  3.2,26,  4.2,26, 1.7,26, 4.9,26, 3.3,26,1015.4,25,""
66098,2016-01-04,    8.2,0, 23.6,25, 18.9,25, 19.6,25,  7.5,26,  2.0,25,  2.8,26,  2.0,25, 2.4,26,  8.1,42, 67.3,26, 89.8,26,  2.4,26,  3.0,26, 1.5,26, 3.3,26, 2.4,26,1017.0,25,""
66098,2016-01-05,   24.0,0, 20.4,25, 17.6,25, 19.1,25,  3.8,26,  2.0,25,  1.6,26,  2.0,25, 1.2,26,  4.1,42, 79.7,26, 95.0,26,  1.4,26,  1.7,26, 0.9,26, 1.5,26, 1.2,26,1016.9,25,""
66098,2016-01-06,   42.8,0, 18.9,25, 17.5,25, 19.6,25,  1.8,26,  2.4,25,  1.0,26,  2.4,25, 0.7,26,  2.4,42, 89.8,26, 98.1,26,  0.9,26,  1.1,26, 0.7,26, 0.7,26, 0.7,26,1012.2,25,""
66098,2016-01-07,   47.8,0, 22.5,25, 16.4,25, 18.9,25,  5.9,26,  5.2,25,  5.1,26,  5.2,25, 5.5,26, 23.1,42, 69.4,26,100.0,26,  4.0,26,  4.4,26, 5.4,26, 5.4,26, 5.4,26,1014.1,25,""
66098,2016-01-08,    0.0,0, 24.4,25, 15.2,25, 14.6,25, 12.0,26,  7.2,25,  7.3,26,  7.2,25, 7.3,26, 30.7,42, 47.8,26, 84.6,26,  5.6,26,  6.6,26, 6.0,26, 8.1,26, 7.1,26,1020.1,25,""
66098,2016-01-09,    0.4,0, 24.6,25, 18.2,25, 17.8,25, 10.3,26,  5.9,25,  5.9,26,  5.9,25, 5.9,26, 23.9,42, 57.6,26, 85.2,26,  4.7,26,  5.6,26, 4.8,26, 6.7,26, 5.7,26,1022.0,25,""
66098,2016-01-10,    0.0,0, 27.0,25, 18.2,25, 19.8,25, 11.5,26,  8.5,25,  7.2,26,  8.5,25, 7.7,26, 30.1,42, 55.5,26, 94.8,26,  5.7,26,  6.5,26, 7.1,26, 8.0,26, 7.5,26,1020.5,25,""
66098,2016-01-11,    0.0,0, 32.4,25, 19.8,25, 22.5,25, 18.1,26,  8.8,25,  8.0,26,  8.8,25, 7.9,26, 28.7,42, 46.3,26, 97.5,26,  6.4,26,  7.6,26, 6.5,26, 8.9,26, 7.7,26,1013.2,25,""
66098,2016-01-12,    0.0,0, 33.4,25, 22.4,25, 20.1,25, 23.9,26,  6.0,25,  7.2,26,  6.0,25, 5.8,26, 19.7,42, 39.1,26, 74.2,26,  5.7,26,  7.4,26, 2.6,26, 8.8,26, 5.7,26,1010.2,25,""
66098,2016-01-13,    0.0,0, 30.3,25, 21.0,25, 20.0,25, 17.7,26,  7.4,25,  7.9,26,  7.4,25, 7.8,26, 29.2,42, 46.3,26, 80.5,26,  6.4,26,  7.7,26, 5.9,26, 9.4,26, 7.7,26,1019.7,25,""
66098,2016-01-14,    0.0,0, 38.7,25, 22.0,25, 24.1,25, 30.7,26, 10.5,25,  7.6,26, 10.5,25, 5.2,26, 14.5,42, 35.0,26, 91.2,26,  5.4,26,  7.3,26, 1.9,26, 8.3,26, 5.1,26,1011.4,25,""
66098,2016-01-15,   31.6,0, 20.6,25, 14.2,25, 15.1,25,  6.9,26,  5.5,25,  3.4,26,  5.5,25, 3.1,26, 11.7,42, 62.3,26, 93.3,26,  2.7,26,  3.3,26, 2.4,26, 3.8,26, 3.1,26,1024.5,25,""
66098,2016-01-16,    3.2,0, 22.3,25, 14.2,25, 15.6,25,  8.2,26,  4.1,25,  5.3,26,  4.1,25, 5.0,26, 21.7,42, 58.0,26, 96.4,26,  4.0,26,  4.6,26, 4.3,26, 5.4,26, 4.8,26,1027.2,25,""
66098,2016-01-17,    0.0,0, 23.6,25, 16.1,25, 17.2,25,  8.8,26,  5.3,25,  6.6,26,  5.3,25, 7.1,26, 29.4,42, 59.1,26, 94.1,26,  5.1,26,  5.8,26, 6.6,26, 7.1,26, 6.9,26,1025.3,25,""
66098,2016-01-18,    0.0,0, 25.8,25, 16.0,25, 17.7,25, 11.0,26,  6.5,25,  7.1,26,  6.5,25, 7.5,26, 30.3,42, 53.3,26, 97.4,26,  5.5,26,  6.3,26, 6.8,26, 7.7,26, 7.3,26,1020.7,25,""
66098,2016-01-19,    0.0,0, 29.3,25, 18.5,25, 19.8,25, 15.0,26, 10.5,25,  7.9,26, 10.5,25, 8.2,26, 31.2,42, 48.6,26, 93.0,26,  6.3,26,  7.3,26, 7.1,26, 8.9,26, 8.0,26,1017.4,25,""
66098,2016-01-20,    0.0,0, 37.2,25, 21.2,25, 15.9,25, 35.0,26, 10.2,25, 10.7,26, 10.2,25, 8.3,26, 30.0,42, 25.1,26, 63.2,26,  7.9,26, 10.3,26, 3.6,26,12.6,26, 8.1,26,1012.3,25,""
66098,2016-01-21,    0.0,0, 34.2,25, 23.0,25, 22.7,25, 23.3,26,  5.9,25,  7.6,26,  5.9,25, 6.5,26, 22.1,42, 42.2,26, 80.8,26,  6.0,26,  7.5,26, 3.9,26, 9.0,26, 6.4,26,1010.4,25,""
66098,2016-01-22,   28.0,0, 27.6,25, 22.5,25, 26.9,25,  7.4,26,  3.3,25,  2.9,26,  3.3,25, 2.6,26,  8.6,42, 72.9,26, 98.7,26,  2.4,26,  2.9,26, 2.2,26, 3.0,26, 2.6,26,1010.8,25,""
66098,2016-01-23,   14.6,0, 25.0,25, 22.1,25, 22.5,25,  7.8,26,  5.7,25,  5.0,26,  5.7,25, 5.6,26, 21.0,42, 71.0,26, 84.6,26,  4.3,26,  4.9,26, 5.1,26, 6.0,26, 5.5,26,1006.7,25,""
66098,2016-01-24,    2.0,0, 24.3,25, 20.5,25, 20.0,25,  8.7,26,  3.9,25,  3.3,26,  3.9,25, 3.0,26,  9.8,42, 65.9,26, 83.0,26,  2.8,26,  3.6,26, 1.8,26, 4.2,26, 3.0,26,1013.6,25,""
66098,2016-01-25,    0.0,0, 24.6,25, 21.2,25, 22.0,25,  7.4,26,  4.1,25,  2.2,26,  4.1,25, 1.6,26,  4.7,42, 71.1,26, 87.4,26,  1.9,26,  2.6,26, 0.7,26, 2.4,26, 1.6,26,1014.7,25,""
66098,2016-01-26,    2.2,0, 27.1,25, 20.6,25, 21.8,25, 10.8,26,  8.1,25,  6.4,26,  8.1,25, 6.9,26, 26.2,42, 60.8,26, 89.9,26,  5.2,26,  6.0,26, 6.2,26, 7.3,26, 6.7,26,1017.7,25,""
66098,2016-01-27,    2.4,0, 24.5,25, 20.3,25, 21.3,25,  7.6,26,  4.1,25,  3.0,26,  4.1,25, 2.7,26,  8.9,42, 69.3,26, 89.5,26,  2.5,26,  3.1,26, 1.8,26, 3.5,26, 2.7,26,1016.3,25,""
66098,2016-01-28,    0.8,0, 28.1,25, 21.3,25, 21.8,25, 12.6,26,  4.7,25,  5.7,26,  4.7,25, 5.6,26, 20.6,42, 57.3,26, 86.1,26,  4.7,26,  5.6,26, 4.4,26, 6.7,26, 5.5,26,1008.3,25,""
66098,2016-01-29,    0.0,0, 28.5,25, 21.4,25, 25.2,25,  9.9,26,  3.0,25,  4.6,26,  3.0,25, 4.9,26, 16.7,42, 64.8,26, 98.9,26,  3.8,26,  4.4,26, 4.4,26, 5.3,26, 4.9,26,1003.3,25,""
66098,2016-01-30,    8.2,0, 26.8,25, 19.7,25, 23.6,25,  8.1,26,  5.6,25,  4.3,26,  5.6,25, 4.6,26, 16.0,42, 67.0,26,100.0,26,  3.4,26,  4.0,26, 4.4,26, 4.7,26, 4.6,26,1004.9,25,""
66098,2016-01-31,   22.2,0, 30.2,25, 19.2,25, 22.4,25, 14.2,26,  7.4,25,  7.4,26,  7.4,25, 7.7,26, 28.8,42, 52.2,26,100.0,26,  5.9,26,  6.8,26, 7.0,26, 8.2,26, 7.6,26,1004.2,25,""
66098,2016-02-01,    0.0,0, 25.4,25, 20.8,25, 15.2,25, 15.1,26,  4.7,25,  4.7,26,  4.7,25, 3.8,26, 14.2,42, 46.9,26, 61.9,26,  4.2,26,  5.6,26, 0.8,26, 6.7,26, 3.7,26,1004.2,25,""
66098,2016-02-02,    4.6,0, 25.5,25, 16.8,25, 15.7,25, 12.9,26,  6.9,25,  6.7,26,  6.9,25, 7.1,26, 29.2,42, 48.1,26, 82.1,26,  5.5,26,  6.6,26, 5.6,26, 8.2,26, 6.9,26,1006.4,25,""
66098,2016-02-03,    0.0,0, 28.9,25, 19.1,25, 19.6,25, 14.9,26,  7.2,25,  6.6,26,  7.2,25, 6.9,26, 26.5,42, 49.2,26, 88.7,26,  5.6,26,  6.7,26, 5.4,26, 8.0,26, 6.7,26,1003.7,25,""
66098,2016-02-04,    4.2,0, 23.4,25, 19.0,25, 20.4,25,  6.5,26,  7.3,25,  3.1,26,  7.3,25, 3.0,26, 10.3,42, 70.9,26, 92.9,26,  2.5,26,  3.0,26, 2.4,26, 3.5,26, 3.0,26,1012.1,25,""
66098,2016-02-05,    2.0,0, 24.1,25, 19.5,25, 16.2,25, 11.8,26,  6.4,25,  5.0,26,  6.4,25, 4.7,26, 19.0,42, 54.0,26, 71.5,26,  4.3,26,  5.4,26, 2.7,26, 6.5,26, 4.6,26,1017.6,25,""
66098,2016-02-06,    2.0,0, 25.5,25, 19.8,25, 21.2,25,  8.8,26,  6.0,25,  5.3,26,  6.0,25, 5.9,26, 22.9,42, 65.0,26, 91.8,26,  4.4,26,  5.1,26, 5.4,26, 6.1,26, 5.8,26,1018.3,25,""
66098,2016-02-07,    0.0,0, 25.9,25, 19.6,25, 20.1,25, 10.3,26,  4.6,25,  5.2,26,  4.6,25, 5.4,26, 21.0,42, 60.2,26, 88.2,26,  4.3,26,  5.2,26, 4.4,26, 6.2,26, 5.3,26,1018.2,25,""
66098,2016-02-08,    0.0,0, 26.4,25, 18.9,25, 20.8,25, 10.0,26,  7.2,25,  6.2,26,  7.2,25, 7.1,26, 27.7,42, 60.4,26, 95.3,26,  5.1,26,  5.9,26, 6.7,26, 7.2,26, 6.9,26,1019.1,25,""
66098,2016-02-09,    0.0,0, 25.0,25, 20.9,25, 21.6,25,  8.2,26,  6.2,25,  5.6,26,  6.2,25, 6.6,26, 25.6,42, 68.2,26, 87.4,26,  4.8,26,  5.4,26, 6.2,26, 6.7,26, 6.5,26,1020.8,25,""
66098,2016-02-10,    0.0,0, 28.4,25, 19.3,25, 19.9,25, 14.0,26,  7.7,25,  6.7,26,  7.7,25, 7.3,26, 28.2,42, 51.4,26, 88.9,26,  5.7,26,  6.7,26, 6.1,26, 8.2,26, 7.2,26,1016.7,25,""
66098,2016-02-11,    0.0,0, 26.9,25, 19.9,25, 20.7,25, 11.3,26,  4.8,25,  5.9,26,  4.8,25, 6.4,26, 24.8,42, 58.4,26, 89.1,26,  4.9,26,  5.8,26, 5.5,26, 7.0,26, 6.3,26,1015.8,25,""
66098,2016-02-12,    0.0,0, 27.8,25, 21.3,25, 21.4,25, 12.6,26,  7.1,25,  6.3,26,  7.1,25, 7.0,26, 26.6,42, 57.3,26, 84.5,26,  5.4,26,  6.4,26, 5.9,26, 7.8,26, 6.9,26,1017.1,25,""
66098,2016-02-13,    0.0,0, 29.1,25, 20.8,25, 20.2,25, 15.5,26,  8.2,25,  6.8,26,  8.2,25, 7.4,26, 27.8,42, 50.1,26, 82.3,26,  5.8,26,  7.0,26, 5.8,26, 8.6,26, 7.2,26,1014.4,25,""
66098,2016-02-14,    0.0,0, 33.5,25, 20.9,25, 20.7,25, 22.6,26,  7.0,25,  7.2,26,  7.0,25, 6.7,26, 24.3,42, 40.0,26, 83.8,26,  6.0,26,  7.6,26, 4.2,26, 9.0,26, 6.6,26,1008.4,25,""
66098,2016-02-15,    0.2,0, 27.5,25, 22.0,25, 23.5,25, 10.4,26,  6.5,25,  5.0,26,  6.5,25, 5.4,26, 19.8,42, 64.0,26, 88.9,26,  4.3,26,  5.0,26, 4.6,26, 6.1,26, 5.4,26,1011.8,25,""
66098,2016-02-16,    0.0,0, 25.7,25, 21.4,25, 13.6,25, 17.4,26,  7.5,25,  6.2,26,  7.5,25, 5.5,26, 22.5,42, 41.2,26, 53.4,26,  5.4,26,  7.0,26, 2.1,26, 8.7,26, 5.4,26,1009.1,25,""
66098,2016-02-17,    0.0,0, 22.8,25, 18.9,25, 14.6,25, 11.5,26,  7.1,25,  5.8,26,  7.1,25, 5.7,26, 24.4,42, 52.6,26, 66.9,26,  4.8,26,  5.9,26, 3.8,26, 7.4,26, 5.6,26,1011.4,25,""
66098,2016-02-18,    0.0,0, 25.6,25, 17.9,25, 17.5,25, 11.8,26,  6.7,25,  5.9,26,  6.7,25, 6.0,26, 24.9,42, 53.3,26, 85.4,26,  4.8,26,  5.8,26, 4.8,26, 7.1,26, 5.9,26,1009.9,25,""
66098,2016-02-19,    0.0,0, 30.1,25, 20.9,25, 21.3,25, 16.1,26,  8.4,25,  6.6,26,  8.4,25, 6.8,26, 25.4,42, 49.9,26, 86.2,26,  5.5,26,  6.7,26, 5.2,26, 8.1,26, 6.7,26,1012.3,25,""
66098,2016-02-20,    0.0,0, 26.4,25, 23.0,25, 23.2,25,  9.5,26,  7.1,25,  4.5,26,  7.1,25, 4.9,26, 17.5,42, 67.4,26, 82.6,26,  3.9,26,  4.7,26, 3.9,26, 5.7,26, 4.8,26,1017.9,25,""
66098,2016-02-21,   15.6,0, 26.3,25, 21.0,25, 23.8,25,  7.8,26,  3.8,25,  4.0,26,  3.8,25, 4.2,26, 15.0,42, 69.6,26, 95.7,26,  3.2,26,  3.8,26, 3.8,26, 4.6,26, 4.2,26,1025.3,25,""
66098,2016-02-22,    5.6,0, 29.3,25, 20.7,25, 22.9,25, 13.1,26,  8.0,25,  6.1,26,  8.0,25, 6.7,26, 24.9,42, 56.2,26, 93.8,26,  5.1,26,  6.0,26, 5.8,26, 7.3,26, 6.6,26,1025.3,25,""
66098,2016-02-23,    0.0,0, 29.8,25, 20.9,25, 21.1,25, 15.8,26,  6.2,25,  6.5,26,  6.2,25, 6.8,26, 25.5,42, 50.3,26, 85.4,26,  5.5,26,  6.6,26, 5.2,26, 8.1,26, 6.7,26,1021.3,25,""
66098,2016-02-24,    0.0,0, 29.9,25, 20.6,25, 21.4,25, 15.5,26,  7.4,25,  6.2,26,  7.4,25, 6.2,26, 23.2,42, 50.7,26, 88.2,26,  5.1,26,  6.2,26, 4.6,26, 7.5,26, 6.1,26,1016.0,25,""
66098,2016-02-25,    0.0,0, 36.9,25, 22.0,25, 22.8,25, 28.0,26,  9.7,25,  8.2,26,  9.7,25, 7.5,26, 25.8,42, 36.5,26, 86.3,26,  6.6,26,  8.4,26, 4.7,26,10.1,26, 7.4,26,1012.3,25,""
66098,2016-02-26,    0.0,0, 26.3,25, 23.0,25, 22.7,25,  9.9,26,  5.0,25,  4.3,26,  5.0,25, 4.4,26, 15.6,42, 66.4,26, 80.8,26,  3.7,26,  4.5,26, 3.3,26, 5.5,26, 4.4,26,1015.1,25,""
66098,2016-02-27,    0.0,0, 26.6,25, 22.3,25, 21.0,25, 11.7,26,  6.9,25,  5.4,26,  6.9,25, 5.6,26, 21.5,42, 60.3,26, 78.0,26,  4.6,26,  5.5,26, 4.2,26, 6.8,26, 5.5,26,1019.4,25,""
66098,2016-02-28,    0.0,0, 26.8,25, 20.1,25, 19.2,25, 12.7,26,  4.3,25,  5.9,26,  4.3,25, 6.0,26, 23.7,42, 54.5,26, 81.6,26,  4.8,26,  5.9,26, 4.5,26, 7.2,26, 5.9,26,1018.8,25,""
66098,2016-02-29,    0.0,0, 25.7,25, 20.0,25, 21.7,25,  8.6,26,  4.1,25,  4.4,26,  4.1,25, 4.4,26, 17.0,25, 65.7,26, 92.9,26,  3.5,26,  4.2,26, 3.8,26, 5.0,26, 4.4,26,1021.3,25,""
66098,2016-03-01,    2.0,0, 28.3,25, 20.9,25, 22.8,25, 11.7,26,  6.5,25,  4.8,26,  6.5,25, 5.2,26, 19.5,42, 59.3,26, 92.3,26,  4.2,26,  5.1,26, 4.2,26, 6.1,26, 5.2,26,1022.1,25,""
66098,2016-03-02,    0.0,0, 28.9,25, 19.8,25, 20.0,25, 14.9,26,  7.2,25,  5.6,26,  7.2,25, 5.8,26, 22.7,42, 50.2,26, 86.6,26,  4.9,26,  6.0,26, 4.2,26, 7.3,26, 5.8,26,1021.0,25,""
66098,2016-03-03,    0.0,0, 29.2,25, 22.0,25, 23.4,25, 13.1,26,  8.9,25,  5.4,26,  8.9,25, 6.3,26, 23.3,42, 57.8,26, 88.5,26,  4.9,26,  5.8,26, 5.2,26, 7.2,26, 6.2,26,1021.2,25,""
66098,2016-03-04,    0.0,0, 28.5,25, 21.9,25, 22.8,25, 12.5,26,  6.8,25,  5.3,26,  6.8,25, 6.1,26, 22.8,42, 58.6,26, 86.8,26,  4.8,26,  5.7,26, 5.0,26, 7.0,26, 6.0,26,1022.0,25,""
66098,2016-03-05,    0.0,0, 28.0,25, 19.6,25, 20.6,25, 12.8,26,  6.3,25,  5.5,26,  6.3,25, 6.2,26, 24.3,42, 54.5,26, 90.4,26,  4.8,26,  5.8,26, 5.1,26, 7.1,26, 6.1,26,1021.6,25,""
66098,2016-03-06,    0.0,0, 28.2,25, 20.2,25, 21.0,25, 13.0,26,  7.7,25,  5.4,26,  7.7,25, 6.0,26, 23.2,42, 54.9,26, 88.8,26,  4.7,26,  5.7,26, 4.8,26, 7.0,26, 5.9,26,1023.0,25,""
66098,2016-03-07,    0.0,0, 28.5,25, 20.7,25, 23.1,25, 11.6,26,  7.7,25,  5.2,26,  7.7,25, 6.1,26, 23.0,42, 59.4,26, 94.7,26,  4.6,26,  5.4,26, 5.3,26, 6.6,26, 6.0,26,1021.5,25,""
66098,2016-03-08,    0.0,0, 28.2,25, 20.9,25, 21.6,25, 12.8,26,  7.7,25,  5.3,26,  7.7,25, 5.9,26, 22.8,42, 56.5,26, 87.4,26,  4.7,26,  5.6,26, 4.8,26, 7.0,26, 5.9,26,1023.4,25,""
66098,2016-03-09,    0.0,0, 29.6,25, 22.0,25, 23.2,25, 13.9,26,  7.5,25,  5.4,26,  7.5,25, 6.0,26, 22.2,42, 56.0,26, 87.8,26,  4.8,26,  5.8,26, 4.7,26, 7.1,26, 5.9,26,1021.5,25,""
66098,2016-03-10,    0.0,0, 28.1,25, 21.1,25, 25.7,25,  8.6,26,  5.3,25,  4.4,26,  5.3,25, 5.3,26, 19.5,42, 67.6,26,100.0,26,  3.8,26,  4.4,26, 5.1,26, 5.3,26, 5.2,26,1019.7,25,""
66098,2016-03-11,    0.0,0, 28.1,25, 22.0,25, 24.0,25, 10.8,26,  4.0,25,  3.8,26,  4.0,25, 3.8,26, 12.8,42, 63.1,26, 90.8,26,  3.2,26,  4.0,26, 2.8,26, 4.8,26, 3.8,26,1020.1,25,""
66098,2016-03-12,    0.0,0, 29.0,25, 20.9,25, 23.3,25, 12.3,26,  8.3,25,  5.2,26,  8.3,25, 5.8,26, 21.9,42, 58.2,26, 94.3,26,  4.5,26,  5.3,26, 4.9,26, 6.5,26, 5.7,26,1019.5,25,""
66098,2016-03-13,    0.0,0, 28.0,25, 21.6,25, 21.3,25, 13.1,26,  7.0,25,  4.7,26,  7.0,25, 4.7,26, 18.0,42, 56.4,26, 82.6,26,  4.1,26,  5.1,26, 3.2,26, 6.2,26, 4.7,26,1020.5,25,""
66098,2016-03-14,    0.0,0, 29.7,25, 20.9,25, 23.9,25, 12.8,26,  5.2,25,  4.2,26,  5.2,25, 4.0,26, 13.9,42, 57.3,26, 96.7,26,  3.5,26,  4.4,26, 2.9,26, 5.1,26, 4.0,26,1016.2,25,""
66098,2016-03-15,   26.0,0, 24.2,25, 19.7,25, 21.5,25,  6.7,26,  4.8,25,  3.1,26,  4.8,25, 3.3,26, 11.4,42, 71.2,26, 93.7,26,  2.5,26,  3.1,26, 2.9,26, 3.8,26, 3.3,26,1019.3,25,""
66098,2016-03-16,   14.8,0, 24.3,25, 19.2,25, 21.1,25,  7.0,26,  4.0,25,  3.7,26,  4.0,25, 3.9,26, 15.8,42, 69.5,26, 94.9,26,  3.0,26,  3.6,26, 3.5,26, 4.3,26, 3.9,26,1019.7,25,""
66098,2016-03-17,   16.6,0, 25.4,25, 19.1,25, 21.9,25,  7.6,26,  4.3,25,  3.9,26,  4.3,25, 4.3,26, 17.4,42, 67.5,26, 99.1,26,  3.3,26,  3.8,26, 4.0,26, 4.6,26, 4.3,26,1017.0,25,""
66098,2016-03-18,    1.4,15, 27.6,25, 19.3,25, 21.0,25, 11.7,26,  4.0,25,  3.5,26,  4.0,25, 3.0,26,  9.6,42, 56.9,26, 93.8,26,  2.8,26,  3.7,26, 1.7,26, 4.3,26, 3.0,26,1003.5,25,""
66098,2016-03-19,    5.6,15, 21.3,25, 15.0,25,  9.1,25, 13.9,26,  5.8,25,  5.3,26,  5.8,25, 4.5,26, 21.7,42, 35.9,26, 53.4,26,  4.3,26,  5.8,26, 1.3,26, 7.5,26, 4.4,26,1010.8,25,""
66098,2016-03-20,    1.4,0, 20.8,25, 17.0,25, 14.0,25,  9.2,26,  4.1,25,  3.2,26,  4.1,25, 2.4,26, 10.4,42, 57.0,26, 72.3,26,  2.8,26,  3.7,26, 0.5,26, 4.2,26, 2.4,26,1017.5,25,""
66098,2016-03-21,   57.8,0, 20.3,25, 15.3,25, 16.2,25,  5.8,26,  2.7,25,  2.9,26,  2.7,25, 2.6,26, 10.7,42, 68.0,26, 93.2,26,  2.2,26,  2.7,26, 2.0,26, 3.2,26, 2.6,26,1018.6,25,""
66098,2016-03-22,   26.0,0, 21.7,25, 14.6,25, 15.1,25,  8.2,26,  3.9,25,  3.8,26,  3.9,25, 3.4,26, 16.0,42, 58.2,26, 90.9,26,  3.0,26,  3.7,26, 2.4,26, 4.3,26, 3.4,26,1017.6,25,""
66098,2016-03-23,    7.1,0, 24.3,25, 15.2,25, 14.6,25, 11.9,26,  4.6,25,  4.7,26,  4.6,25, 4.1,26, 18.9,42, 48.1,26, 84.6,26,  3.7,26,  4.8,26, 2.4,26, 5.7,26, 4.1,26,1018.2,25,""
66098,2016-03-24,    0.0,0, 27.8,25, 16.3,25, 16.4,25, 15.1,26,  5.5,25,  5.4,26,  5.5,25, 4.7,26, 20.3,42, 43.9,26, 88.5,26,  4.3,26,  5.5,26, 2.8,26, 6.6,26, 4.7,26,1020.7,25,""
66098,2016-03-25,    0.0,0, 24.7,25, 18.5,25, 18.6,25,  9.7,26,  2.6,25,  2.8,26,  2.6,25, 2.1,26,  6.3,42, 59.8,26, 87.4,26,  2.3,26,  3.1,26, 0.6,26, 3.5,26, 2.1,26,1018.7,25,""
66098,2016-03-26,    0.0,0, 25.2,25, 17.1,25, 17.8,25, 10.6,26,  3.9,25,  4.4,26,  3.9,25, 4.1,26, 18.0,42, 55.5,26, 91.3,26,  3.5,26,  4.4,26, 2.9,26, 5.2,26, 4.1,26,1018.6,25,""
66098,2016-03-27,    0.0,0, 24.0,25, 19.1,25, 22.4,25,  5.3,26,  4.2,25,  2.8,26,  4.2,25, 3.0,26, 10.5,42, 75.1,26,100.0,26,  2.1,26,  2.5,26, 2.9,26, 3.1,26, 3.0,26,1018.2,25,""
66098,2016-03-28,    8.4,0, 24.9,25, 19.2,25, 21.5,25,  7.4,26,  3.6,25,  3.3,26,  3.6,25, 3.3,26, 12.9,42, 68.3,26, 96.7,26,  2.7,26,  3.2,26, 2.7,26, 3.8,26, 3.2,26,1018.8,25,""
66098,2016-03-29,    2.4,0, 22.3,25, 20.7,25, 21.8,25,  4.5,26,  1.4,25,  1.9,26,  1.4,25, 1.4,26,  4.4,42, 81.0,26, 89.3,26,  1.5,26,  1.9,26, 0.9,26, 1.9,26, 1.4,26,1017.5,25,""
66098,2016-03-30,    7.5,0, 27.0,25, 19.1,25, 19.5,25, 12.2,26,  5.6,25,  4.3,26,  5.6,25, 3.7,26, 15.2,42, 54.7,26, 88.2,26,  3.4,26,  4.4,26, 2.2,26, 5.2,26, 3.7,26,1014.8,25,""
