station,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,vp,vp_source,vp_deficit,vp_deficit_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,mslp,mslp_source,metadata
86304,2017-04-12,    0.0,0, 20.0,25, 10.0,25, 14.4,25,  5.6,26,  2.1,25,  2.4,26,  2.1,25, 2.6,26, 14.4,42, 61.6,26,100.0,26,  2.0,26,  2.5,26, 2.4,26, 2.7,26, 2.6,26,1026.4,25,""
86304,2017-04-13,    0.0,0, 22.5,25,  9.4,25, 15.3,25,  7.0,26,  2.6,25,  2.6,26,  2.6,25, 2.5,26, 13.6,42, 56.2,26,100.0,26,  2.1,26,  2.7,26, 2.3,26, 2.7,26, 2.5,26,1024.7,25,""
86304,2017-04-14,    0.0,0, 17.9,25, 12.1,25, 14.2,25,  4.5,26,  2.2,25,  1.8,26,  2.2,25, 1.8,26,  7.6,42, 69.3,26,100.0,26,  1.5,26,  1.9,26, 1.5,26, 2.2,26, 1.9,26,1024.6,25,""
86304,2017-04-15,    0.0,0, 17.5,25, 10.5,25, 11.0,25,  6.9,26,  2.3,25,  2.3,26,  2.3,25, 1.7,26,  9.9,42, 55.0,26, 86.7,26,  2.0,26,  2.8,26, 0.6,26, 2.8,26, 1.7,26,1022.2,25,""
86304,2017-04-16,    0.0,0, 21.7,25,  8.3,25, 10.8,25, 10.3,26,  1.5,25,  3.0,26,  1.5,25, 1.7,26,  9.5,42, 41.6,26, 98.7,26,  2.4,26,  3.4,26, 0.4,26, 2.9,26, 1.7,26,1020.5,25,""
86304,2017-04-17,    0.0,0, 18.6,25,  9.7,25, 13.9,25,  4.7,26,  1.2,25,  2.0,26,  1.2,25, 1.8,26, 10.9,42, 64.9,26,100.0,26,  1.6,26,  2.0,26, 1.7,26, 2.0,26, 1.8,26,1023.4,25,""
86304,2017-04-18,    0.0,0, 21.0,25,  8.4,25, 14.4,25,  6.0,26,  2.0,25,  2.4,26,  2.0,25, 2.1,26, 12.3,42, 57.9,26,100.0,26,  1.8,26,  2.3,26, 2.0,26, 2.2,26, 2.1,26,1026.8,25,""
86304,2017-04-19,    0.0,0, 26.7,25, 11.5,25, 15.9,25, 12.0,26,  4.1,25,  3.5,26,  4.1,25, 2.5,26, 12.5,42, 45.4,26,100.0,26,  2.7,26,  3.7,26, 1.2,26, 3.7,26, 2.5,26,1028.3,25,""
86304,2017-04-20,    0.0,0, 26.0,25, 14.4,25, 12.4,25, 15.9,26,  3.1,25,  4.0,26,  3.1,25, 2.5,26, 12.5,42, 36.9,26, 75.6,26,  3.2,26,  4.7,26, 0.3,26, 4.7,26, 2.5,26,1026.3,25,""
86304,2017-04-21,    7.8,0, 20.6,25, 15.7,25, 18.2,25,  4.3,26,  1.9,25,  1.6,26,  1.9,25, 1.3,26,  4.6,42, 75.0,26,100.0,26,  1.2,26,  1.6,26, 1.1,26, 1.6,26, 1.3,26,1020.9,25,""
86304,2017-04-22,    3.9,15, 22.4,25, 16.1,25, 16.7,25,  7.9,26,  1.6,25,  2.5,26,  1.6,25, 2.3,26, 11.5,42, 61.7,26, 91.3,26,  2.2,26,  2.9,26, 1.2,26, 3.3,26, 2.3,26,1023.6,25,""
86304,2017-04-23,    1.0,15, 22.1,25, 13.8,25, 17.0,25,  6.4,26,  2.2,25,  2.4,26,  2.2,25, 2.2,26, 11.7,42, 63.9,26,100.0,26,  1.9,26,  2.4,26, 1.8,26, 2.6,26, 2.2,26,1024.8,25,""
86304,2017-04-24,    0.6,15, 23.8,25, 14.8,25, 17.6,25,  8.1,26,  3.0,25,  2.6,26,  3.0,25, 2.0,26, 10.1,42, 59.7,26,100.0,26,  2.0,26,  2.7,26, 1.2,26, 2.9,26, 2.0,26,1020.7,25,""
86304,2017-04-25,   22.4,15, 17.9,25, 15.6,25, 17.3,25,  2.5,26,  2.5,25,  1.3,26,  2.5,25, 1.3,26,  4.9,42, 84.4,26, 97.7,26,  1.0,26,  1.3,26, 1.3,26, 1.3,26, 1.3,26,1007.9,25,""
86304,2017-04-26,   24.5,15, 14.4,25,  9.5,25, 10.9,25,  4.2,26,  2.6,25,  1.6,26,  2.6,25, 1.2,26,  5.4,42, 66.5,26, 91.9,26,  1.3,26,  1.8,26, 0.7,26, 1.7,26, 1.2,26,1009.6,25,""
86304,2017-04-27,   11.2,0, 14.9,25,  7.7,25, 10.3,25,  4.8,26,  1.7,25,  1.9,26,  1.7,25, 1.2,26,  8.4,42, 60.8,26, 98.1,26,  1.4,26,  2.0,26, 0.6,26, 1.8,26, 1.2,26,1022.8,25,""
86304,2017-04-28,    2.3,15, 18.9,25,  9.5,25, 12.9,25,  5.9,26,  1.1,25,  2.0,26,  1.1,25, 1.3,26,  5.4,42, 59.1,26,100.0,26,  1.4,26,  2.0,26, 0.7,26, 1.9,26, 1.3,26,1023.8,25,""
86304,2017-04-29,    0.0,15, 18.6,25, 14.0,25, 15.7,25,  4.2,26,  1.5,25,  1.8,26,  1.5,25, 1.6,26,  9.2,42, 73.3,26, 98.3,26,  1.5,26,  1.8,26, 1.3,26, 1.9,26, 1.6,26,1022.6,25,""
86304,2017-04-30,    0.0,15, 17.7,25, 13.0,25, 10.7,25,  8.1,26,  2.3,25,  2.4,26,  2.3,25, 1.2,26,  7.2,42, 52.9,26, 71.5,26,  2.0,26,  2.9,26, 0.3,26, 2.1,26, 1.2,26,1023.3,25,""
86304,2017-05-01,    0.2,0, 19.6,25, 12.8,25, 10.8,25,  9.7,26,  2.9,25,  2.2,26,  2.9,25, 1.4,26,  8.6,42, 47.4,26, 73.1,26,  2.2,26,  3.3,26, 0.3,26, 2.6,26, 1.4,26,1015.9,25,""
86304,2017-05-02,    2.4,15, 15.3,25,  9.0,25, 10.6,25,  5.1,26,  1.5,25,  1.6,26,  1.5,25, 1.2,26,  8.6,42, 61.0,26, 92.4,26,  1.5,26,  2.0,26, 0.6,26, 1.9,26, 1.2,26,1019.8,25,""
86304,2017-05-03,    2.4,15, 15.4,25,  5.8,25,  9.5,25,  5.5,26,  2.0,25,  1.7,26,  2.0,25, 1.5,26, 10.8,42, 54.3,26,100.0,26,  1.5,26,  2.1,26, 0.7,26, 2.3,26, 1.5,26,1030.7,25,""
86304,2017-05-04,    0.0,0, 16.6,25,  3.9,25,  9.4,25,  6.0,26,  1.4,25,  1.8,26,  1.4,25, 1.7,26, 12.1,42, 49.8,26,100.0,26,  1.6,26,  2.2,26, 1.0,26, 2.4,26, 1.7,26,1032.1,25,""
86304,2017-05-05,    0.0,0, 19.9,25,  4.6,25, 10.7,25,  7.6,26,  2.1,25,  2.1,26,  2.1,25, 1.5,26, 10.6,42, 46.1,26,100.0,26,  1.8,26,  2.5,26, 0.7,26, 2.3,26, 1.5,26,1028.8,25,""
86304,2017-05-06,    0.0,0, 19.5,25,  9.1,25, 10.9,25,  8.3,26,  2.0,25,  2.0,26,  2.0,25, 0.9,26,  5.8,42, 48.1,26, 94.4,26,  1.8,26,  2.7,26, 0.4,26, 1.5,26, 0.9,26,1019.4,25,""
86304,2017-05-07,    0.8,15, 14.4,25,  7.9,25,  9.7,25,  5.0,26,  1.6,25,  1.5,26,  1.6,25, 1.1,26,  8.2,42, 59.2,26, 91.1,26,  1.4,26,  2.0,26, 0.5,26, 1.7,26, 1.1,26,1028.6,25,""
86304,2017-05-08,    3.0,15, 15.8,25,  8.9,25, 12.1,25,  4.0,26,  1.1,25,  1.4,26,  1.1,25, 1.1,26,  7.8,42, 67.4,26,100.0,26,  1.2,26,  1.5,26, 0.8,26, 1.4,26, 1.1,26,1031.6,25,""
86304,2017-05-09,    1.6,0, 16.0,25, 10.1,25, 13.0,25,  3.5,26,  1.5,25,  1.3,26,  1.5,25, 1.1,26,  7.3,42, 71.5,26,100.0,26,  1.1,26,  1.4,26, 0.9,26, 1.3,26, 1.1,26,1029.5,25,""
86304,2017-05-10,    0.0,0, 17.6,25,  6.6,25, 10.9,25,  6.0,26,  1.6,25,  1.8,26,  1.6,25, 1.6,26, 11.3,42, 54.2,26,100.0,26,  1.5,26,  2.1,26, 0.9,26, 2.3,26, 1.6,26,1026.7,25,""
86304,2017-05-11,    0.0,0, 16.4,25,  5.0,25, 10.4,25,  5.1,26,  0.8,25,  1.6,26,  0.8,25, 1.0,26,  7.7,42, 55.8,26,100.0,26,  1.3,26,  1.8,26, 0.7,26, 1.3,26, 1.0,26,1026.6,25,""
86304,2017-05-12,    0.0,0, 19.1,25,  4.2,25, 10.4,25,  7.1,26,  1.5,25,  2.0,26,  1.5,25, 1.3,26,  9.7,42, 47.1,26,100.0,26,  1.6,26,  2.3,26, 0.6,26, 1.9,26, 1.3,26,1025.7,25,""
86304,2017-05-13,    0.0,0, 15.7,25,  7.8,25, 11.5,25,  4.2,26,  0.9,25,  1.4,26,  0.9,25, 1.2,26,  9.3,42, 64.5,26,100.0,26,  1.2,26,  1.6,26, 0.9,26, 1.6,26, 1.2,26,1025.5,25,""
86304,2017-05-14,    0.0,0, 15.1,25,  4.7,25, 10.4,25,  4.1,26,  1.2,25,  1.4,26,  1.2,25, 0.9,26,  6.9,42, 60.6,26,100.0,26,  1.0,26,  1.4,26, 0.8,26, 1.0,26, 0.9,26,1023.9,25,""
86304,2017-05-15,    0.0,0, 16.1,25,  5.2,25, 10.9,25,  4.4,26,  1.0,25,  1.5,26,  1.0,25, 0.9,26,  7.5,42, 59.6,26,100.0,26,  1.1,26,  1.5,26, 0.8,26, 1.1,26, 0.9,26,1021.3,25,""
86304,2017-05-16,    0.0,0, 17.3,25,  4.4,25, 10.6,25,  5.5,26,  0.7,25,  1.7,26,  0.7,25, 1.1,26,  8.8,42, 53.7,26,100.0,26,  1.3,26,  1.8,26, 0.7,26, 1.5,26, 1.1,26,1020.3,25,""
86304,2017-05-17,    0.0,0, 16.9,25,  7.9,25, 12.0,25,  4.7,26,  0.7,25,  1.4,26,  0.7,25, 0.8,26,  3.8,42, 62.4,26,100.0,26,  1.1,26,  1.5,26, 0.7,26, 1.0,26, 0.9,26,1020.4,25,""
86304,2017-05-18,    0.0,0, 20.3,25,  9.0,25, 12.3,25,  7.7,26,  1.6,25,  2.0,26,  1.6,25, 1.4,26,  9.8,42, 51.7,26,100.0,26,  1.6,26,  2.4,26, 0.6,26, 2.2,26, 1.4,26,1024.4,25,""
86304,2017-05-19,    0.0,0, 17.3,25,  9.7,25, 13.0,25,  4.5,26,  1.3,25,  1.4,26,  1.3,25, 0.7,26,  2.9,42, 65.9,26,100.0,26,  1.0,26,  1.4,26, 0.7,26, 0.8,26, 0.8,26,1020.7,25,""
86304,2017-05-20,    0.0,0, 19.0,25,  8.9,25, 14.7,25,  4.0,26,  0.9,25,  1.5,26,  0.9,25, 1.4,26, 10.2,42, 66.9,26,100.0,26,  1.0,26,  1.3,26, 1.4,26, 1.4,26, 1.4,26,1017.1,25,""
86304,2017-05-21,    0.0,0, 18.8,25,  9.6,25, 13.2,25,  5.6,26,  1.4,25,  1.6,26,  1.4,25, 0.9,26,  6.8,42, 60.9,26,100.0,26,  1.2,26,  1.7,26, 0.7,26, 1.2,26, 0.9,26,1020.2,25,""
86304,2017-05-22,    0.0,0, 20.1,25,  9.5,25, 13.1,25,  6.8,26,  2.4,25,  1.9,26,  2.4,25, 1.5,26, 10.1,42, 55.7,26,100.0,26,  1.5,26,  2.1,26, 0.7,26, 2.2,26, 1.5,26,1022.5,25,""
86304,2017-05-23,    2.0,0, 19.5,25, 13.6,25, 11.8,25,  8.9,26,  1.6,25,  2.1,26,  1.6,25, 1.1,26,  7.3,42, 52.1,26, 75.8,26,  1.8,26,  2.8,26, 0.3,26, 1.9,26, 1.1,26,1017.7,25,""
86304,2017-05-24,    0.4,0, 16.8,25, 10.8,25, 11.1,25,  6.3,26,  1.4,25,  1.7,26,  1.4,25, 1.0,26,  7.4,42, 58.1,26, 85.8,26,  1.5,26,  2.2,26, 0.4,26, 1.5,26, 1.0,26,1015.2,25,""
86304,2017-05-25,    0.0,0, 17.8,25, 12.5,25, 10.7,25,  8.0,26,  1.3,25,  1.9,26,  1.3,25, 0.8,26,  5.7,42, 52.5,26, 73.9,26,  1.7,26,  2.7,26, 0.2,26, 1.5,26, 0.9,26,1020.9,25,""
86304,2017-05-26,    0.0,0, 17.5,25, 12.2,25, 13.5,25,  4.9,26,  1.1,25,  1.5,26,  1.1,25, 1.1,26,  8.3,42, 67.5,26, 95.1,26,  1.2,26,  1.7,26, 0.7,26, 1.6,26, 1.1,26,1022.8,25,""
86304,2017-05-27,    0.0,15, 17.8,25, 10.1,25, 12.5,25,  5.5,26,  2.9,25,  1.6,26,  2.9,25, 1.1,26,  8.4,42, 61.4,26,100.0,26,  1.3,26,  1.8,26, 0.6,26, 1.5,26, 1.1,26,1017.5,25,""
86304,2017-05-28,    2.5,15, 14.8,25,  9.5,25, 10.5,25,  4.9,26,  1.1,25,  1.5,26,  1.1,25, 0.8,26,  6.8,42, 62.4,26, 88.5,26,  1.2,26,  1.8,26, 0.5,26, 1.1,26, 0.8,26,1007.7,25,""
86304,2017-05-29,    4.7,15, 14.7,25,  6.3,25,  8.8,25,  5.8,26,  1.5,25,  1.7,26,  1.5,25, 0.9,26,  7.8,42, 52.6,26, 92.2,26,  1.3,26,  2.0,26, 0.4,26, 1.3,26, 0.9,26,1019.1,25,""
86304,2017-05-30,    3.2,0, 12.9,25,  8.8,25, 11.2,25,  2.7,26,  1.2,25,  1.1,26,  1.2,25, 0.7,26,  6.8,42, 75.3,26, 99.0,26,  0.8,26,  1.1,26, 0.7,26, 0.8,26, 0.7,26,1021.2,25,""
86304,2017-05-31,    0.0,0, 13.0,25,  4.9,25,  9.4,25,  3.7,26,  0.9,25,  1.3,26,  0.9,25, 0.8,26,  7.9,42, 62.8,26,100.0,26,  0.9,26,  1.3,26, 0.7,26, 1.0,26, 0.8,26,1032.9,25,""
86304,2017-06-01,    0.2,0, 13.3,25,  6.7,25, 10.7,25,  3.0,26,  1.1,25,  1.0,26,  1.1,25, 0.8,26,  4.5,42, 70.1,26,100.0,26,  0.8,26,  1.1,26, 0.8,26, 0.9,26, 0.8,26,1037.3,25,""
86304,2017-06-02,    0.0,0, 14.5,25,  8.1,25,  9.1,25,  5.8,26,  1.1,25,  1.4,26,  1.1,25, 0.8,26,  7.3,42, 55.1,26, 84.3,26,  1.3,26,  2.0,26, 0.4,26, 1.3,26, 0.8,26,1037.2,25,""
86304,2017-06-03,    0.0,0, 14.5,25,  9.0,25, 10.5,25,  4.6,26,  0.8,25,  1.3,26,  0.8,25, 0.8,26,  7.3,42, 63.6,26, 91.5,26,  1.1,26,  1.6,26, 0.5,26, 1.1,26, 0.8,26,1034.2,25,""
86304,2017-06-04,    0.0,0, 14.7,25,  3.3,25,  9.2,25,  4.7,26,  1.1,25,  1.3,26,  1.1,25, 1.0,26,  9.0,42, 55.0,26,100.0,26,  1.0,26,  1.5,26, 0.7,26, 1.3,26, 1.0,26,1029.6,25,""
86304,2017-06-05,    0.0,0, 16.7,25,  5.3,25,  9.5,25,  6.3,26,  1.4,25,  1.6,26,  1.4,25, 0.6,26,  5.5,42, 50.0,26,100.0,26,  1.3,26,  2.0,26, 0.4,26, 0.9,26, 0.6,26,1025.4,25,""
86304,2017-06-06,    6.9,0, 13.7,25,  8.0,25, 11.1,25,  3.2,26,  1.1,25,  1.1,26,  1.1,25, 0.6,26,  5.7,42, 70.9,26,100.0,26,  0.8,26,  1.2,26, 0.6,26, 0.6,26, 0.6,26,1025.8,25,""
86304,2017-06-07,    0.0,0, 14.2,25,  4.5,25,  9.4,25,  4.4,26,  1.1,25,  1.3,26,  1.1,25, 1.0,26,  9.2,42, 58.1,26,100.0,26,  1.0,26,  1.4,26, 0.7,26, 1.3,26, 1.0,26,1030.2,25,""
86304,2017-06-08,    1.1,0, 14.2,25,  2.7,25,  8.7,25,  4.7,26,  1.0,25,  1.3,26,  1.0,25, 0.8,26,  7.6,42, 53.8,26,100.0,26,  1.0,26,  1.5,26, 0.6,26, 0.9,26, 0.8,26,1028.7,25,""
86304,2017-06-09,    2.6,0, 14.8,25,  6.3,25, 12.3,25,  2.4,26,  1.0,25,  1.0,26,  1.0,25, 0.3,26,  7.9,42, 73.1,26,100.0,26,  0.6,26,  0.7,26, 0.4,26, 0.4,26, 0.4,26,1032.9,25,""
86304,2017-06-10,    0.0,0, 14.8,25,  6.0,25, 10.1,25,  4.5,26,  1.0,25,  1.3,26,  1.0,25, 1.0,26,  9.0,42, 60.0,26,100.0,26,  1.0,26,  1.5,26, 0.7,26, 1.3,26, 1.0,26,1034.9,25,""
86304,2017-06-11,    0.0,0, 15.7,25,  3.0,25,  9.4,25,  5.1,26,  0.7,25,  1.4,26,  0.7,25, 0.9,26,  8.6,42, 52.7,26,100.0,26,  1.0,26,  1.6,26, 0.7,26, 1.2,26, 0.9,26,1029.2,25,""
86304,2017-06-12,    0.0,0, 15.7,25,  6.2,25, 10.6,25,  4.7,26,  1.0,25,  1.3,26,  1.0,25, 0.6,26,  5.2,42, 59.5,26,100.0,26,  1.0,26,  1.5,26, 0.5,26, 0.6,26, 0.6,26,1026.8,25,""
86304,2017-06-13,    0.7,0, 14.2,25,  8.1,25, 11.5,25,  3.2,26,  0.9,25,  1.1,26,  0.9,25, 0.6,26,  5.6,42, 71.1,26,100.0,26,  0.8,26,  1.1,26, 0.6,26, 0.6,26, 0.6,26,1032.0,25,""
86304,2017-06-14,    0.0,0, 16.9,25,  2.9,25,  9.8,25,  5.6,26,  1.2,25,  1.5,26,  1.2,25, 1.0,26,  8.9,42, 50.9,26,100.0,26,  1.1,26,  1.7,26, 0.7,26, 1.3,26, 1.0,26,1030.0,25,""
86304,2017-06-15,    0.0,0, 17.9,25,  8.0,25, 10.8,25,  6.7,26,  0.9,25,  1.6,26,  0.9,25, 0.8,26,  7.0,42, 52.7,26,100.0,26,  1.3,26,  2.0,26, 0.5,26, 1.1,26, 0.8,26,1027.8,25,""
86304,2017-06-16,    0.0,0, 16.7,25,  5.1,25, 10.1,25,  5.7,26,  0.9,25,  1.5,26,  0.9,25, 1.0,26,  8.7,42, 53.2,26,100.0,26,  1.1,26,  1.7,26, 0.6,26, 1.3,26, 1.0,26,1026.4,25,""
86304,2017-06-17,    0.0,0, 15.3,25,  2.7,25,  8.8,25,  5.4,26,  0.5,25,  1.4,26,  0.5,25, 1.0,26,  9.2,42, 50.7,26,100.0,26,  1.1,26,  1.7,26, 0.6,26, 1.4,26, 1.0,26,1026.2,25,""
86304,2017-06-18,    0.0,0, 16.0,25,  5.2,25, 10.7,25,  4.6,26,  1.5,25,  1.3,26,  1.5,25, 0.8,26,  7.9,42, 58.9,26,100.0,26,  0.9,26,  1.4,26, 0.7,26, 0.9,26, 0.8,26,1029.8,25,""
86304,2017-06-19,    0.2,0, 15.6,25,  6.2,25, 10.1,25,  5.1,26,  1.0,25,  1.4,26,  1.0,25, 0.6,26,  5.6,42, 57.0,26,100.0,26,  1.1,26,  1.6,26, 0.5,26, 0.7,26, 0.6,26,1032.5,25,""
86304,2017-06-20,    0.0,0, 15.1,25,  5.5,25,  9.3,25,  5.4,26,  1.1,25,  1.4,26,  1.1,25, 1.0,26,  9.2,42, 54.2,26,100.0,26,  1.1,26,  1.7,26, 0.6,26, 1.5,26, 1.0,26,1028.1,25,""
86304,2017-06-21,    0.8,0, 13.4,25,  7.7,25, 12.8,25,  1.2,26,  0.7,25,  0.8,26,  0.7,25, 0.4,26,  4.5,42, 83.3,26,100.0,26,  0.4,26,  0.4,26, 0.5,26, 0.5,26, 0.5,26,1028.8,25,""
86304,2017-06-22,    0.0,0, 13.7,25,  5.7,25,  9.4,25,  4.3,26,  0.9,25,  1.2,26,  0.9,25, 0.7,26,  6.7,42, 60.0,26,100.0,26,  1.0,26,  1.5,26, 0.6,26, 0.8,26, 0.7,26,1028.2,25,""
86304,2017-06-23,    0.0,0, 14.1,25,  6.7,25,  9.0,25,  5.2,26,  2.0,25,  1.4,26,  2.0,25, 0.8,26,  8.0,42, 56.0,26, 91.8,26,  1.1,26,  1.8,26, 0.5,26, 1.2,26, 0.8,26,1018.6,25,""
86304,2017-06-24,    0.0,0, 12.2,25,  7.1,25,  9.7,25,  3.4,26,  1.7,25,  1.1,26,  1.7,25, 0.2,26,  0.8,42, 68.3,26, 96.2,26,  0.9,26,  1.3,26, 0.2,26, 0.3,26, 0.3,26,1018.5,25,""
86304,2017-06-25,    0.0,0, 13.6,25,  7.9,25,  8.0,25,  6.2,26,  1.3,25,  1.5,26,  1.3,25, 0.6,26,  5.4,42, 51.4,26, 75.1,26,  1.4,26,  2.2,26, 0.1,26, 1.1,26, 0.6,26,1017.2,25,""
86304,2017-06-26,    3.8,0, 12.5,25,  6.8,25, 10.2,25,  3.0,26,  0.5,25,  1.0,26,  0.5,25, 0.8,26,  7.6,42, 70.4,26,100.0,26,  0.8,26,  1.1,26, 0.7,26, 0.8,26, 0.8,26,1023.2,25,""
86304,2017-06-27,    0.0,0, 11.5,25,  4.9,25,  9.2,25,  2.9,26,  0.8,25,  1.0,26,  0.8,25, 0.2,26,  0.4,42, 67.8,26,100.0,26,  0.8,26,  1.1,26, 0.2,26, 0.2,26, 0.2,26,1026.0,25,""
86304,2017-06-28,    0.0,0, 13.9,25,  6.8,25,  9.1,25,  5.0,26,  1.1,25,  1.3,26,  1.1,25, 0.6,26,  5.2,42, 57.3,26, 92.1,26,  1.2,26,  1.7,26, 0.3,26, 0.8,26, 0.6,26,1023.8,25,""
86304,2017-06-29,    0.2,0, 13.2,25,  8.2,25,  9.8,25,  4.2,26,  0.9,25,  1.2,26,  0.9,25, 0.5,26,  4.9,42, 64.6,26, 90.2,26,  1.0,26,  1.5,26, 0.4,26, 0.7,26, 0.5,26,1022.3,25,""
86304,2017-06-30,    5.3,0, 12.2,25,  6.4,25,  8.6,25,  4.3,26,  0.9,25,  1.2,26,  0.9,25, 0.7,26,  7.3,42, 60.6,26, 89.5,26,  1.0,26,  1.6,26, 0.5,26, 1.0,26, 0.7,26,1030.5,25,""
86304,2017-07-01,    0.1,15, 12.5,25, -0.4,25,  6.9,25,  4.8,26,  0.9,25,  1.4,26,  0.9,25, 0.5,26,  5.0,75, 47.6,26,100.0,26,  1.1,26,  1.7,26, 0.4,26, 0.6,26, 0.5,26,1030.5,25,""
86304,2017-07-02,    0.1,15, 14.0,25, -0.6,25,  5.9,25,  6.7,26,  1.6,25,  1.9,26,  1.6,25, 0.6,26,  6.0,75, 36.9,26,100.0,26,  1.5,26,  2.3,26, 0.2,26, 1.0,26, 0.6,26,1025.7,25,""
86304,2017-07-03,    0.1,15, 13.9,25,  1.5,25,  7.2,25,  5.7,26,  0.9,25,  1.6,26,  0.9,25, 0.5,26,  4.2,42, 45.4,26,100.0,26,  1.3,26,  2.0,26, 0.2,26, 0.7,26, 0.5,26,1013.4,25,""
86304,2017-07-04,    3.8,0, 16.1,25,  8.5,25, 10.5,25,  5.7,26,  1.1,25,  1.6,26,  1.1,25, 0.7,26,  6.6,42, 57.4,26, 94.7,26,  1.2,26,  1.8,26, 0.5,26, 1.0,26, 0.7,26,1007.7,25,""
86304,2017-07-05,    0.1,0, 15.1,25,  9.5,25, 11.6,25,  4.1,26,  1.2,25,  1.2,26,  1.2,25, 0.7,26,  6.0,42, 67.6,26, 97.8,26,  1.0,26,  1.4,26, 0.6,26, 0.8,26, 0.7,26,1011.7,25,""
86304,2017-07-06,    0.0,0, 14.5,25,  3.9,25,  8.4,25,  5.5,26,  1.4,25,  1.6,26,  1.4,25, 0.9,26,  8.6,42, 50.9,26,100.0,26,  1.2,26,  1.8,26, 0.5,26, 1.3,26, 0.9,26,1017.2,25,""
86304,2017-07-07,    0.0,0, 13.6,25,  6.4,25,  9.3,25,  4.5,26,  1.1,25,  1.4,26,  1.1,25, 1.1,26,  9.4,42, 59.7,26, 96.8,26,  1.0,26,  1.6,26, 0.6,26, 1.5,26, 1.1,26,1009.9,25,""
86304,2017-07-08,    0.0,15, 13.3,25,  4.9,25,  9.6,25,  3.7,26,  0.4,25,  1.2,26,  0.4,25, 0.6,26,  5.9,42, 62.9,26,100.0,26,  0.9,26,  1.3,26, 0.6,26, 0.6,26, 0.6,26,1013.9,25,""
86304,2017-07-09,    0.4,15, 13.7,25,  6.6,25,  8.7,25,  5.2,26,  1.5,25,  1.5,26,  1.5,25, 0.8,26,  7.2,42, 55.5,26, 89.3,26,  1.2,26,  1.8,26, 0.4,26, 1.1,26, 0.8,26,1017.2,25,""
86304,2017-07-10,    0.9,15, 15.3,25,  6.4,25,  8.8,25,  6.2,26,  1.3,25,  1.7,26,  1.3,25, 0.7,26,  6.4,42, 50.7,26, 91.6,26,  1.4,26,  2.1,26, 0.4,26, 1.1,26, 0.7,26,1025.0,25,""
86304,2017-07-11,    1.5,0, 14.2,25,  6.0,25, 10.0,25,  4.2,26,  1.1,25,  1.3,26,  1.1,25, 1.2,26,  9.8,42, 61.8,26,100.0,26,  1.0,26,  1.4,26, 0.7,26, 1.6,26, 1.2,26,1032.7,25,""
86304,2017-07-12,    0.0,0, 15.2,25,  1.2,25,  7.8,25,  5.9,26,  1.4,25,  1.8,26,  1.4,25, 1.1,26,  9.8,42, 45.2,26,100.0,26,  1.3,26,  2.0,26, 0.6,26, 1.6,26, 1.1,26,1034.4,25,""
86304,2017-07-13,    0.0,0, 14.0,25,  3.8,25,  7.3,25,  6.2,26,  2.0,25,  1.7,26,  2.0,25, 0.7,26,  6.1,42, 45.7,26, 91.1,26,  1.4,26,  2.2,26, 0.3,26, 1.0,26, 0.7,26,1023.1,25,""
86304,2017-07-14,    2.4,0, 15.3,25,  9.4,25,  9.9,25,  5.9,26,  1.7,25,  1.6,26,  1.7,25, 0.9,26,  7.4,42, 57.0,26, 84.0,26,  1.4,26,  2.1,26, 0.4,26, 1.4,26, 0.9,26,1012.5,25,""
86304,2017-07-15,    0.3,15, 12.2,25,  3.1,25,  7.8,25,  4.4,26,  1.4,25,  1.4,26,  1.4,25, 1.0,26,  9.3,42, 54.9,26,100.0,26,  1.1,26,  1.6,26, 0.6,26, 1.4,26, 1.0,26,1020.4,25,""
86304,2017-07-16,    0.0,15, 12.1,25,  2.4,25,  7.3,25,  4.7,26,  1.8,25,  1.4,26,  1.8,25, 0.8,26,  7.9,42, 51.7,26,100.0,26,  1.1,26,  1.7,26, 0.5,26, 1.1,26, 0.8,26,1020.8,25,""
86304,2017-07-17,    0.0,15, 15.1,25,  5.6,25,  7.6,25,  7.1,26,  1.9,25,  1.9,26,  1.9,25, 0.8,26,  6.7,42, 44.3,26, 83.6,26,  1.6,26,  2.4,26, 0.3,26, 1.3,26, 0.8,26,1012.7,25,""
86304,2017-07-18,    0.4,0, 13.7,25,  9.2,25,  9.6,25,  5.0,26,  1.1,25,  1.4,26,  1.1,25, 0.7,26,  6.1,42, 61.3,26, 82.6,26,  1.3,26,  1.9,26, 0.4,26, 1.0,26, 0.7,26,1007.5,25,""
86304,2017-07-19,    0.0,0, 13.0,25,  8.1,25, 12.5,25,  1.3,26,  1.3,25,  0.7,26,  1.3,25, 0.3,26,  8.2,42, 83.5,26,100.0,26,  0.6,26,  0.6,26, 0.4,26, 0.4,26, 0.4,26,1011.2,25,""
